11/23/2016,2A,3800 BANK ST,RAPE,OTHER,SOUTHEASTERN,Highlandtown
11/22/2016,2A,1800 EAGLE ST,RAPE,OTHER,SOUTHERN,Carrollton Ridge
11/18/2016,2A,600 E FAYETTE ST,RAPE,OTHER,CENTRAL,Downtown
11/18/2016,2A,1400 EUTAW PL,RAPE,OTHER,CENTRAL,Madison Park
11/17/2016,2A,5300 PARK HEIGHTS AVE,RAPE,OTHER,NORTHWESTERN,Arlington
11/17/2016,2A,600 N CARROLLTON AVE,RAPE,OTHER,WESTERN,Harlem Park
11/14/2016,2A,7400 HARFORD RD,RAPE,OTHER,NORTHEASTERN,North Harford Road
11/14/2016,2A,3500 TANEY RD,RAPE,OTHER,NORTHWESTERN,Glen
11/14/2016,2A,100 E RANDALL ST,RAPE,OTHER,SOUTHERN,Riverside
11/9/2016,2A,600 COKEBURY AVE,RAPE,OTHER,EASTERN,East Baltimore Midway
11/6/2016,2A,1700 RUSSELL ST,RAPE,OTHER,SOUTHERN,Carroll - Camden Industri
11/4/2016,2A,1400 BLOOMFIELD AVE,RAPE,OTHER,SOUTHWESTERN,Violetville
11/4/2016,2A,1800 BAKER ST,RAPE,OTHER,WESTERN,Sandtown-Winchester
11/3/2016,2A,700 N FREMONT AVE,RAPE,OTHER,WESTERN,Harlem Park
11/3/2016,2A,1900 CHRISTIAN ST,RAPE,OTHER,SOUTHERN,Carrollton Ridge
11/2/2016,2A,200 S MONASTERY AVE,RAPE,OTHER,SOUTHWESTERN,Irvington
11/1/2016,2A,800 GRETNA CT,RAPE,OTHER,SOUTHERN,Brooklyn
10/30/2016,2A,2500 HARFORD RD,RAPE,OTHER,NORTHEASTERN,Coldstream Homestead Mont
10/30/2016,2A,3000 THORNDALE AV,RAPE,OTHER,NORTHERN,Cylburn
10/29/2016,2A,1800 ORLEANS ST,RAPE,OTHER,EASTERN,Dunbar-Broadway
10/29/2016,2A,5800 WESTERN RUN DR,RAPE,OTHER,NORTHWESTERN,Cheswolde
10/27/2016,2A,3600 W COLD SPRING LN,RAPE,OTHER,NORTHWESTERN,Dolfield
10/25/2016,2A,2300 HUNTER ST,RAPE,OTHER,NORTHERN,Barclay
10/24/2016,2A,3600 ELDORADO AVE,RAPE,OTHER,NORTHWESTERN,Howard Park
10/21/2016,2A,1900 DRUID HILL AVE,RAPE,OTHER,CENTRAL,Druid Heights
10/21/2016,2A,3300 INGLESIDE AVE,RAPE,OTHER,NORTHWESTERN,Pimlico Good Neighbors
10/20/2016,2A,200 S HILTON ST,RAPE,OTHER,SOUTHWESTERN,Carroll-South Hilton
10/18/2016,2A,300 E 28TH ST,RAPE,OTHER,NORTHERN,Harwood
10/17/2016,2B,2500 W NORTH AVE,RAPE,,WESTERN,Mondawmin
10/16/2016,2A,1500 N BOND ST,RAPE,OTHER,EASTERN,Oliver
10/14/2016,2B,300 E MADISON ST,RAPE,,EASTERN,Penn-Fallsway
10/13/2016,2A,800 HARFORD CT,RAPE,OTHER,EASTERN,Oldtown
10/13/2016,2A,1000 HERNDON CT,RAPE,OTHER,SOUTHERN,Brooklyn
10/12/2016,2A,600 S PULASKI ST,RAPE,OTHER,SOUTHWESTERN,Carrollton Ridge
10/10/2016,2A,4000 N CHARLES ST,RAPE,OTHER,NORTHERN,Tuscany-Canterbury
10/10/2016,2A,3800 4TH ST,RAPE,OTHER,SOUTHERN,Brooklyn
10/9/2016,2A,900 SEAGULL AVE,RAPE,OTHER,SOUTHERN,Cherry Hill
10/9/2016,2A,700 N ROSE ST,RAPE,OTHER,EASTERN,Milton-Montford
10/8/2016,2A,3400 E LOMBARD ST,RAPE,OTHER,SOUTHEASTERN,Baltimore Highlands
10/7/2016,2A,700 S BOND ST,RAPE,OTHER,SOUTHEASTERN,Fells Point
10/7/2016,2A,6100 YORK RD,RAPE,OTHER,NORTHERN,Cedarcroft
10/7/2016,2A,1400 DUNDALK AVE,RAPE,OTHER,SOUTHEASTERN,Broening Manor
10/6/2016,2A,900 N STRICKER ST,RAPE,OTHER,WESTERN,Sandtown-Winchester
10/5/2016,2A,500 E BALTIMORE ST,RAPE,OTHER,CENTRAL,Downtown
10/5/2016,2B,5100 WINDSOR MILL RD,RAPE,,SOUTHWESTERN,Wakefield
10/4/2016,2A,4200 WOODLEA AVE,RAPE,OTHER,NORTHEASTERN,Frankford
10/1/2016,2A,700 DR BENJAMIN QUARLES PL,RAPE,OTHER,CENTRAL,Poppleton
9/25/2016,2A,1800 EUTAW PL,RAPE,OTHER,CENTRAL,Bolton Hill
9/24/2016,2A,2400 ETTING ST,RAPE,OTHER,WESTERN,Penn North
9/23/2016,2A,3100 PULASKI HWY,RAPE,OTHER,SOUTHEASTERN,Ellwood Park/Monument
9/21/2016,2A,500 N MONTFORD AVE,RAPE,OTHER,SOUTHEASTERN,McElderry Park
9/20/2016,2A,1100 COVINGTON ST,RAPE,OTHER,SOUTHERN,Riverside
9/19/2016,2A,1200 N PATTERSON PARK AVE,RAPE,OTHER,EASTERN,Broadway East
9/19/2016,2A,600 N PULASKI ST,RAPE,OTHER,WESTERN,Midtown-Edmondson
9/18/2016,2A,1800 COLE ST,RAPE,OTHER,SOUTHERN,Carrollton Ridge
9/17/2016,2A,3500 BRENDAN,RAPE,OTHER,NORTHEASTERN,Belair-Edison
9/17/2016,2A,500 S SMALLWOOD ST,RAPE,OTHER,SOUTHWESTERN,Carrollton Ridge
9/15/2016,2A,2600 PARK HEIGHTS TER,RAPE,OTHER,NORTHERN,Greenspring
9/14/2016,2A,1600 GWYNNS FALLS PKWY,RAPE,OTHER,WESTERN,Parkview/Woodbrook
9/12/2016,2A,4500 GARRISON BLVD,RAPE,OTHER,NORTHWESTERN,West Arlington
9/11/2016,2A,1500 EUTAW PL,RAPE,OTHER,CENTRAL,Madison Park
9/8/2016,2A,RD & RIDGEWOOD AV,RAPE,OTHER,NORTHWESTERN,West Arlington
9/6/2016,2A,500 HALF MILE CT,RAPE,OTHER,CENTRAL,Seton Hill
9/6/2016,2A,2100 RUSSEL ST,RAPE,OTHER,SOUTHERN,Carroll - Camden Industri
9/4/2016,2A,3200 VIONA AVE,RAPE,OTHER,SOUTHERN,Cherry Hill
9/3/2016,2A,1200 N CENTRAL AVE,RAPE,OTHER,EASTERN,Oliver
9/1/2016,2A,500 N BRADFORD ST,RAPE,OTHER,SOUTHEASTERN,McElderry Park
9/1/2016,2A,2800 MARYLAND AVE,RAPE,OTHER,NORTHERN,Charles Village
9/1/2016,2A,3000 S HANOVER ST,RAPE,OTHER,SOUTHERN,Middle Branch/Reedbird Pa
8/30/2016,2A,2500 W NORTH AVE,RAPE,OTHER,WESTERN,Mondawmin
8/29/2016,2A,4400 GARRISON BLVD,RAPE,OTHER,NORTHWESTERN,West Arlington
8/29/2016,2A,2300 N CHARLES ST,RAPE,OTHER,NORTHERN,Old Goucher
8/28/2016,2A,2300 SEAMON AVE,RAPE,OTHER,SOUTHERN,Cherry Hill
8/28/2016,2A,3000 W LANVALE ST,RAPE,OTHER,SOUTHWESTERN,Franklintown Road
8/24/2016,2A,3000 S HANOVER ST,RAPE,OTHER,SOUTHERN,Middle Branch/Reedbird Pa
8/23/2016,2B,3700 PIEDMONT AVE,RAPE,,NORTHWESTERN,Garwyn Oaks
8/22/2016,2A,500 HARWOOD AVE,RAPE,OTHER,NORTHERN,Mid-Govans
8/20/2016,2A,700 CHESTNUT HILL AVE,RAPE,OTHER,NORTHERN,Waverly
8/20/2016,2A,2000 E FAYETTE ST,RAPE,OTHER,EASTERN,CARE
8/18/2016,2A,1300 W FAYETTE ST,RAPE,OTHER,WESTERN,Franklin Square
8/17/2016,2A,3500 E FAYETTE ST,RAPE,OTHER,SOUTHEASTERN,Baltimore Highlands
8/15/2016,2A,300 SAINT PAUL ST,RAPE,OTHER,CENTRAL,Downtown
8/15/2016,2A,5800 REISTERSTOWN RD,RAPE,OTHER,NORTHWESTERN,Reisterstown Station
8/12/2016,2A,500 S FULTON AVE,RAPE,OTHER,SOUTHERN,Carrollton Ridge
8/11/2016,2A,1000 PINE HEIGHTS AVE,RAPE,OTHER,SOUTHWESTERN,Violetville
8/10/2016,2A,300 S LEHIGH ST,RAPE,OTHER,SOUTHEASTERN,Greektown
8/9/2016,2A,3600 GREENMOUNT AVE,RAPE,OTHER,NORTHERN,Guilford
8/8/2016,2A,1100 W NORTH AVE,RAPE,OTHER,CENTRAL,Druid Heights
8/7/2016,2A,0 S CHARLE ST,RAPE,OTHER,CENTRAL,Downtown
8/5/2016,2A,500 N MONROE ST,RAPE,OTHER,WESTERN,Midtown-Edmondson
8/4/2016,2B,1900 WILHELM ST,RAPE,,SOUTHERN,Carrollton Ridge
8/4/2016,2A,600 S MONROE ST,RAPE,OTHER,SOUTHERN,Carrollton Ridge
8/4/2016,2B,1500 RUSSELL ST,RAPE,,SOUTHERN,Carroll - Camden Industri
8/2/2016,2A,3100 N CHARLES ST,RAPE,OTHER,NORTHERN,Charles Village
8/2/2016,2A,600 S LAKEWOOD AVE,RAPE,OTHER,SOUTHEASTERN,Canton
7/29/2016,2A,2200 W FAYETTE ST,RAPE,OTHER,WESTERN,Penrose/Fayette Street Ou
7/27/2016,2A,3000 CHERRYLAND RD,RAPE,OTHER,SOUTHERN,Cherry Hill
7/27/2016,2A,1900 N BROADWAY,RAPE,OTHER,EASTERN,South Clifton Park
7/27/2016,2A,1300 BONAPARTE AVE,RAPE,OTHER,EASTERN,East Baltimore Midway
7/23/2016,2A,3800 6TH ST,RAPE,OTHER,SOUTHERN,Brooklyn
7/23/2016,2A,1600 MORELAND AVE,RAPE,OTHER,WESTERN,Coppin Heights/Ash-Co-Eas
7/23/2016,2B,2400 W NORTH AVE,RAPE,,WESTERN,Mondawmin
7/22/2016,2A,4200 STANWOOD AVE,RAPE,OTHER,NORTHEASTERN,Frankford
7/21/2016,2A,3300 ERDMAN ST,RAPE,OTHER,NORTHEASTERN,Belair-Edison
7/16/2016,2A,2500 N ELLAMONT ST,RAPE,OTHER,NORTHWESTERN,Hanlon-Longwood
7/15/2016,2A,900 W PRATT ST,RAPE,OTHER,SOUTHERN,Hollins Market
7/15/2016,2A,900 W PRATT ST,RAPE,OTHER,SOUTHERN,Hollins Market
7/15/2016,2A,1300 N WOODINGTON RD,RAPE,OTHER,SOUTHWESTERN,Edmondson Village
7/14/2016,2A,300 S STRICKER ST,RAPE,OTHER,SOUTHERN,New Southwest/Mount Clare
7/14/2016,2A,3700 LIBERTY HEIGHTS AVE,RAPE,OTHER,NORTHWESTERN,Callaway-Garrison
7/11/2016,2A,900 W 34TH ST,RAPE,OTHER,NORTHERN,Hampden
7/11/2016,2A,900 W 34TH ST,RAPE,OTHER,NORTHERN,Hampden
7/11/2016,2A,100 REEDBIRD AVE,RAPE,OTHER,SOUTHERN,Cherry Hill
7/11/2016,2A,1800 PRESBURY ST,RAPE,OTHER,WESTERN,Sandtown-Winchester
7/6/2016,2A,600 E FAYETTE ST,RAPE,OTHER,CENTRAL,Downtown
7/6/2016,2A,1300 RAMSAY ST,RAPE,OTHER,SOUTHERN,New Southwest/Mount Clare
7/3/2016,2A,2900 EDMONDSON AVE,RAPE,OTHER,SOUTHWESTERN,Franklintown Road
7/1/2016,2A,600 S MONROE ST,RAPE,OTHER,SOUTHERN,Carrollton Ridge
7/1/2016,2A,2500 WILKENS AVE,RAPE,OTHER,SOUTHWESTERN,Millhill
6/29/2016,2A,400 MANSE CT,RAPE,OTHER,CENTRAL,Upton
6/29/2016,2A,1700 LANCASTER ST,RAPE,OTHER,SOUTHEASTERN,Fells Point
6/29/2016,2A,2000 FREDERICK AVE,RAPE,OTHER,SOUTHWESTERN,Carrollton Ridge
6/29/2016,2A,1900 ARGONNE DR,RAPE,OTHER,NORTHEASTERN,Morgan State University
6/27/2016,2A,1500 E BALTIMORE ST,RAPE,OTHER,SOUTHEASTERN,Washington Hill
6/25/2016,2A,3500 4TH ST,RAPE,OTHER,SOUTHERN,Brooklyn
6/21/2016,2A,3600 W GARRISON AVE,RAPE,OTHER,NORTHWESTERN,Central Park Heights
6/19/2016,2A,1000 W CROSS ST,RAPE,OTHER,SOUTHERN,Washington Village/Pigtow
6/18/2016,2B,0 W CHASE ST,RAPE,,CENTRAL,Mid-Town Belvedere
6/18/2016,2A,2200 ORLEANS ST,RAPE,OTHER,EASTERN,CARE
6/17/2016,2A,2500 EUTAW PL,RAPE,OTHER,CENTRAL,Reservoir Hill
6/13/2016,2A,600 ALLENDALE ST,RAPE,OTHER,SOUTHWESTERN,Edgewood
6/12/2016,2A,1600 W NORTH AVE,RAPE,OTHER,WESTERN,Penn North
6/12/2016,2A,6600 SNOWBERRY CT,RAPE,OTHER,NORTHEASTERN,Hamilton Hills
6/10/2016,2A,2600 WASHINGTON BLVD,RAPE,OTHER,SOUTHWESTERN,Morrell Park
6/10/2016,2A,2600 WASHINGTON BLVD,RAPE,OTHER,SOUTHWESTERN,Morrell Park
6/6/2016,2A,600 E PATAPSCO AVE,RAPE,OTHER,SOUTHERN,Brooklyn
6/5/2016,2A,900 E MADISON ST,RAPE,OTHER,EASTERN,Oldtown
6/4/2016,2A,5600 LOCH RAVEN BLVD,RAPE,OTHER,NORTHEASTERN,Loch Raven
6/4/2016,2A,2500 E MONUMENT ST,RAPE,OTHER,EASTERN,Milton-Montford
6/4/2016,2A,1400 RIDGELY ST,RAPE,OTHER,SOUTHERN,Carroll - Camden Industri
6/2/2016,2A,3400 CHESTERFIELD AVE,RAPE,OTHER,NORTHEASTERN,Belair-Edison
5/31/2016,2A,4700 PARK HEIGHTS AVE,RAPE,OTHER,NORTHWESTERN,Central Park Heights
5/29/2016,2A,6900 REISTERSTOWN RD,RAPE,OTHER,NORTHWESTERN,Fallstaff
5/29/2016,2A,2200 N PATTERSON PARK AV,RAPE,OTHER,EASTERN,South Clifton Park
5/28/2016,2A,500 S BEECHFIELD AVE,RAPE,OTHER,SOUTHWESTERN,Yale Heights
5/28/2016,2A,5300 BEAUFORT AVE,RAPE,OTHER,NORTHWESTERN,Arlington
5/27/2016,2A,1200 W MOUNT ROYAL AVE,RAPE,OTHER,CENTRAL,Mid-Town Belvedere
5/27/2016,2A,500 N HIGH ST,RAPE,OTHER,EASTERN,Penn-Fallsway
5/27/2016,2A,200 E UNIVERSITY PKWY,RAPE,OTHER,NORTHERN,Charles Village
5/26/2016,2A,100 E PATAPSCO AVE,RAPE,OTHER,SOUTHERN,Brooklyn
5/25/2016,2A,100 S EATON ST,RAPE,OTHER,SOUTHEASTERN,Baltimore Highlands
5/24/2016,2A,500 CHATEAU AVE,RAPE,OTHER,NORTHERN,Winston-Govans
5/22/2016,2A,6600 VINCENT LN,RAPE,OTHER,NORTHWESTERN,Reisterstown Station
5/22/2016,2A,3600 MOHAWK AVE,RAPE,OTHER,NORTHWESTERN,Howard Park
5/22/2016,2B,5600 REISTERTOWN RD,RAPE,,NORTHWESTERN,Reisterstown Station
5/20/2016,2A,300 IMLA ST,RAPE,OTHER,SOUTHEASTERN,Bayview
5/20/2016,2A,1300 MCHENRY ST,RAPE,OTHER,SOUTHERN,New Southwest/Mount Clare
5/19/2016,2A,3800 E LOMBARD ST,RAPE,OTHER,SOUTHEASTERN,Baltimore Highlands
5/18/2016,2A,3400 FAIRVIEW,RAPE,OTHER,NORTHWESTERN,Forest Park
5/16/2016,2A,1800 ORLEANS ST,RAPE,OTHER,EASTERN,Dunbar-Broadway
5/15/2016,2A,1000 W FAYETTE ST,RAPE,OTHER,WESTERN,Poppleton
5/15/2016,2A,600 S LAKEWOOD AVE,RAPE,OTHER,SOUTHEASTERN,Canton
5/13/2016,2A,0 W BALTIMORE ST,RAPE,OTHER,CENTRAL,Downtown
5/12/2016,2A,1500 MCHENRY ST,RAPE,OTHER,SOUTHERN,New Southwest/Mount Clare
5/12/2016,2A,1000 E BIDDLE ST,RAPE,OTHER,EASTERN,Oliver
5/12/2016,2B,300 S MACON ST,RAPE,,SOUTHEASTERN,Greektown
5/9/2016,2A,200 E UNIVERSITY PKWY,RAPE,OTHER,NORTHERN,Charles Village
5/2/2016,2A,5200 REISTERSTOWN RD,RAPE,OTHER,NORTHWESTERN,Woodmere
5/1/2016,2A,0 PARKIN ST,RAPE,OTHER,SOUTHERN,Hollins Market
4/30/2016,2A,1800 ORLEANS ST,RAPE,OTHER,EASTERN,Dunbar-Broadway
4/30/2016,2A,1300 N LINWOOD AVE,RAPE,OTHER,EASTERN,Berea
4/29/2016,2A,2600 CARROLL ST,RAPE,OTHER,SOUTHWESTERN,Morrell Park
4/28/2016,2A,0 N BRUCE ST,RAPE,OTHER,WESTERN,Franklin Square
4/26/2016,2A,600 CHARRAWAY RD,RAPE,OTHER,SOUTHWESTERN,Beechfield
4/25/2016,2A,3100 E BALTIMORE ST,RAPE,OTHER,SOUTHEASTERN,Patterson Park Neighborho
4/24/2016,2A,1300 RUSSELL ST,RAPE,OTHER,SOUTHERN,Carroll - Camden Industri
4/21/2016,2A,700 WOODBOURNE AVE,RAPE,OTHER,NORTHERN,Woodbourne-McCabe
4/21/2016,2A,2400 GAINSBOROUGH CT,RAPE,OTHER,NORTHEASTERN,Hamilton Hills
4/21/2016,2A,200 N CHARLES ST,RAPE,OTHER,CENTRAL,Downtown
4/19/2016,2A,3200 PELHAM AVE,RAPE,OTHER,NORTHEASTERN,Belair-Edison
4/18/2016,2A,3800 FREDERICK AVE,RAPE,OTHER,SOUTHWESTERN,Irvington
4/18/2016,2B,2800 GREENMOUNT AVE,RAPE,,NORTHERN,Harwood
4/16/2016,2A,2000 E MONUMENT ST,RAPE,OTHER,EASTERN,Middle East
4/16/2016,2B,200 S CENTRAL AVE,RAPE,,SOUTHEASTERN,Washington Hill
4/15/2016,2A,3200 ERDMAN AVE,RAPE,OTHER,NORTHEASTERN,Belair-Edison
4/15/2016,2A,600 DOLPHIN ST,RAPE,OTHER,CENTRAL,Upton
4/14/2016,2A,2300 N CHARLES ST,RAPE,OTHER,NORTHERN,Old Goucher
4/14/2016,2A,3800 POTEE ST,RAPE,OTHER,SOUTHERN,Brooklyn
4/12/2016,2A,4100 PARKSIDE DR,RAPE,OTHER,NORTHEASTERN,Belair-Parkside
4/11/2016,2B,100 MCMECHEN ST,RAPE,,CENTRAL,Bolton Hill
4/11/2016,2A,2800 WINCHESTER ST,RAPE,OTHER,SOUTHWESTERN,Winchester
4/9/2016,2A,200 S SPRING CT,RAPE,OTHER,SOUTHEASTERN,Perkins Homes
4/8/2016,2A,300 S CHAPEL ST,RAPE,OTHER,SOUTHEASTERN,Upper Fells Point
4/8/2016,2A,1500 PENTRIDGE RD,RAPE,OTHER,NORTHEASTERN,Stonewood-Pentwood-Winsto
4/5/2016,2B,700 LINNARD ST,RAPE,,SOUTHWESTERN,Edgewood
3/30/2016,2B,0 N FRONT ST,RAPE,,SOUTHEASTERN,Jonestown
3/30/2016,2A,2500 EUTAW PL,RAPE,OTHER,CENTRAL,Reservoir Hill
3/29/2016,2A,700 S MONROE ST,RAPE,OTHER,SOUTHERN,Carrollton Ridge
3/28/2016,2B,1900 E LAFAYETTE AVE,RAPE,,EASTERN,Broadway East
3/26/2016,2A,1100 N CHARLES ST,RAPE,OTHER,CENTRAL,Mid-Town Belvedere
3/26/2016,2B,2400 DORTON CT,RAPE,,SOUTHERN,Westport
3/26/2016,2A,1500 GREENMOUNT AVE,RAPE,OTHER,EASTERN,Greenmount West
3/26/2016,2A,1600 VINCENT CT,RAPE,OTHER,WESTERN,Sandtown-Winchester
3/22/2016,2A,2300 E BALTIMORE ST,RAPE,OTHER,SOUTHEASTERN,Patterson Place
3/18/2016,2A,1900 ARGONNE DR,RAPE,OTHER,NORTHEASTERN,Morgan State University
3/18/2016,2A,2400 W BELVEDERE AVE,RAPE,OTHER,NORTHERN,Levindale
3/18/2016,2A,3600 PULASKI HWY,RAPE,OTHER,EASTERN,Orangeville
3/17/2016,2A,600 RIEMAN CT,RAPE,OTHER,CENTRAL,University Of Maryland
3/17/2016,2A,0 CHERRY HILL RD,RAPE,OTHER,SOUTHERN,Middle Branch/Reedbird Pa
3/15/2016,2B,900 S CATON AVE,RAPE,,SOUTHWESTERN,Violetville
3/14/2016,2A,400 CATHEDRAL ST,RAPE,OTHER,CENTRAL,Downtown
3/14/2016,2A,3000 GARRISON AVE,RAPE,OTHER,NORTHWESTERN,Central Park Heights
3/13/2016,2A,700 SAINT PAUL ST,RAPE,OTHER,CENTRAL,Mount Vernon
3/12/2016,2A,3900 MAINE AVE,RAPE,OTHER,NORTHWESTERN,Central Forest Park
3/6/2016,2A,800 N WASHINGTON ST,RAPE,OTHER,EASTERN,Middle East
3/6/2016,2A,1000 HOLLINS ST,RAPE,OTHER,SOUTHERN,Hollins Market
3/6/2016,2B,3100 SAVOY ST,RAPE,,SOUTHERN,Lakeland
3/4/2016,2A,1200 N WOODINGTON RD,RAPE,OTHER,SOUTHWESTERN,Edmondson Village
3/3/2016,2A,2500 DRUID HILL AVE,RAPE,OTHER,WESTERN,Penn North
3/2/2016,2A,1100 KEVIN RD,RAPE,OTHER,SOUTHWESTERN,Rognel Heights
3/2/2016,2A,2000 BRADDISH,RAPE,OTHER,SOUTHWESTERN,Walbrook
3/1/2016,2A,2100 EASTERN AVE,RAPE,OTHER,SOUTHEASTERN,Canton
3/1/2016,2A,2300 N CHARLES ST,RAPE,OTHER,NORTHERN,Old Goucher
2/28/2016,2A,1400 EXETER HALL AVE,RAPE,OTHER,NORTHEASTERN,Coldstream Homestead Mont
2/28/2016,2A,3900 GOUGH ST,RAPE,OTHER,SOUTHEASTERN,Highlandtown
2/28/2016,2A,3700 GREENSPRING AVE,RAPE,OTHER,NORTHWESTERN,Park Circle
2/28/2016,2A,4000 DORCHESTER RD,RAPE,OTHER,NORTHWESTERN,Dorchester
2/24/2016,2A,200 S EDEN ST,RAPE,OTHER,SOUTHEASTERN,Washington Hill
2/24/2016,2A,0 N CONKLING ST,RAPE,OTHER,SOUTHEASTERN,Baltimore Highlands
2/24/2016,2A,2400 MCELDERRY ST,RAPE,OTHER,SOUTHEASTERN,McElderry Park
2/23/2016,2A,100 N CLINTON ST,RAPE,OTHER,SOUTHEASTERN,Patterson Park Neighborho
2/22/2016,2A,3000 S HANOVER ST,RAPE,OTHER,SOUTHERN,Middle Branch/Reedbird Pa
2/19/2016,2A,5500 FRANKFORD AVE,RAPE,OTHER,NORTHEASTERN,Frankford
2/19/2016,2A,300 SAINT PAUL PL,RAPE,OTHER,CENTRAL,Downtown
2/17/2016,2A,1600 E LAFAYETTE AVE,RAPE,OTHER,EASTERN,Oliver
2/15/2016,2A,3800 OLD FREDERICK RD,RAPE,OTHER,SOUTHWESTERN,Uplands
2/13/2016,2A,2000 E LAFAYETTE AVE,RAPE,OTHER,EASTERN,Broadway East
2/13/2016,2A,1400 MONTPELIER ST,RAPE,OTHER,NORTHEASTERN,Coldstream Homestead Mont
2/12/2016,2A,PAYSON ST,RAPE,OTHER,WESTERN,Penrose/Fayette Street Ou
2/9/2016,2A,1400 WARNER ST,RAPE,OTHER,SOUTHERN,Carroll - Camden Industri
2/3/2016,2A,500 E 43RD ST,RAPE,OTHER,NORTHERN,Wilson Park
2/3/2016,2A,1600 FILBERT ST,RAPE,OTHER,SOUTHERN,Curtis Bay
2/2/2016,2A,6000 EASTERN AVE,RAPE,OTHER,SOUTHEASTERN,Bayview
2/1/2016,2A,800 BRADDISH AVE,RAPE,OTHER,WESTERN,Evergreen Lawn
1/28/2016,2A,2300 WHITTIER AVE,RAPE,OTHER,WESTERN,Parkview/Woodbrook
1/21/2016,2A,2400 W BELVEDERE AVE,RAPE,OTHER,NORTHERN,Levindale
1/21/2016,2A,2900 MOSHER ST,RAPE,OTHER,SOUTHWESTERN,Franklintown Road
1/20/2016,2A,2500 MARYLAND AVE,RAPE,OTHER,NORTHERN,Charles Village
1/20/2016,2A,6600 Vincent Ln,RAPE,OTHER,NORTHWESTERN,Reisterstown Station
1/17/2016,2A,5200 HARFORD RD,RAPE,OTHER,NORTHEASTERN,Lauraville
1/12/2016,2A,3300 W BELVEDERE AVE,RAPE,OTHER,NORTHWESTERN,Arlington
1/12/2016,2A,1300 N CAREY ST,RAPE,OTHER,WESTERN,Sandtown-Winchester
1/12/2016,2A,3700 FLEET ST,RAPE,OTHER,SOUTHEASTERN,Brewers Hill
1/12/2016,2A,3700 FLEET ST,RAPE,OTHER,SOUTHEASTERN,Brewers Hill
1/11/2016,2B,800 E 35TH ST,RAPE,,NORTHERN,Waverly
1/11/2016,2A,500 DOLPHIN ST,RAPE,OTHER,CENTRAL,Upton
1/11/2016,2A,1600 SPRAY CT,RAPE,OTHER,WESTERN,Sandtown-Winchester
1/8/2016,2A,3000 E FEDERAL ST,RAPE,OTHER,EASTERN,Berea
1/7/2016,2A,5300 REISTERSTOWN RD,RAPE,OTHER,NORTHWESTERN,Woodmere
1/6/2016,2A,300 SAINT PAUL ST,RAPE,OTHER,CENTRAL,Downtown
1/6/2016,2A,5000 RAINTREE WAY,RAPE,OTHER,NORTHEASTERN,Parkside
1/5/2016,2A,3100 WILKENS AVE,RAPE,OTHER,SOUTHWESTERN,Gwynns Falls
12/31/2015,2B,600 CATHEDRAL ST,RAPE,,CENTRAL,Mount Vernon
12/28/2015,2A,2300 N CHARLES ST,RAPE,OTHER,NORTHERN,Old Goucher
12/27/2015,2A,400 E NORTHERN PKWY,RAPE,OTHER,NORTHERN,Rosebank
12/24/2015,2B,3900 DOLFIELD AVE,RAPE,,NORTHWESTERN,Dolfield
12/23/2015,2A,2100 EAGLE ST,RAPE,OTHER,SOUTHWESTERN,Carrollton Ridge
12/21/2015,2A,100 THOMAS GUIDER CIR,RAPE,OTHER,SOUTHWESTERN,Allendale
12/21/2015,2B,2500 N CALVERT ST,RAPE,,NORTHERN,Charles Village
12/21/2015,2A,500 WESTGATE RD,RAPE,OTHER,SOUTHWESTERN,Westgate
12/19/2015,2A,1300 N MONTFORD AVE,RAPE,OTHER,EASTERN,Broadway East
12/18/2015,2A,3100 ROSALIE AVE,RAPE,OTHER,NORTHEASTERN,North Harford Road
12/17/2015,2A,500 PRESSTMAN ST,RAPE,OTHER,CENTRAL,Upton
12/16/2015,2A,4100 HYDEN CT,RAPE,OTHER,SOUTHERN,Brooklyn
12/14/2015,2A,900 JOPLIN ST,RAPE,OTHER,SOUTHEASTERN,Graceland Park
12/13/2015,2A,4000 MASSACHUSETTS AVE,RAPE,OTHER,SOUTHWESTERN,Irvington
12/11/2015,2B,5500 KNELL AVE,RAPE,,NORTHEASTERN,Frankford
12/11/2015,2A,3200 PHELPS LN,RAPE,OTHER,SOUTHWESTERN,Carroll-South Hilton
12/8/2015,2A,4900 WILBUR AVE,RAPE,OTHER,NORTHEASTERN,Armistead Gardens
12/7/2015,2A,7300 PARK HEIGHTS AVE,RAPE,OTHER,NORTHWESTERN,Cross Country
12/6/2015,2A,0 W HENRIETTA ST,RAPE,OTHER,SOUTHERN,Federal Hill
12/5/2015,2A,600 BRIDGEVIEW RD,RAPE,OTHER,SOUTHERN,Cherry Hill
12/3/2015,2A,2700 SEAMON AVE,RAPE,OTHER,SOUTHERN,Cherry Hill
12/2/2015,2A,6800 MCCLEAN BLVD,RAPE,OTHER,NORTHEASTERN,Hamilton Hills
12/1/2015,2B,4900 GUNTHER AVE,RAPE,,NORTHEASTERN,Frankford
12/1/2015,2A,3800 CONDUIT AVE,RAPE,OTHER,NORTHERN,Hampden
11/28/2015,2B,1800 DRUID HILL AVE,RAPE,,CENTRAL,Druid Heights
11/24/2015,2A,300 SAINT PAUL ST,RAPE,OTHER,CENTRAL,Downtown
11/24/2015,2A,5900 RADECKE AVE,RAPE,OTHER,NORTHEASTERN,
